Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.910035299,0.010279276,0.618420843,0.587345526,0.598364856,0.518000754
0.910521371,0.167525051,0.626904766,0.437436727,0.583594791,0.611828123
0.913888304,0.000852262,0.371341217,0.521554347,0.511167064,0.121207293
0.871851428,0.000923913,0.653181174,0.608855212,0.529139945,0.300709892
0.912145561,0.000454862,0.645287289,0.718359506,0.558029813,0.261788288
0.911783971,0.000309648,0.619776625,0.536505178,0.441396278,0.208501188
0.91843485,0.028708129,0.605251996,0.584043667,0.436670572,0.260383554
0.916644685,0.028708431,0.618453567,0.691351288,0.455201017,0.341026326
0.934190676,0.143531989,0.64356978,0.591077859,0.57185107,0.487787197
0.886288934,0.000329674,0.564664662,0.426868561,0.476876661,0.107126803
0.875595363,0.027172366,0.646092387,0.588255962,0.432439742,0.111933727
0.9395671,0.028705009,0.270631795,0.434437416,0.396161189,0.048746093
0.909987878,0.000642744,0.615029538,0.510382496,0.426429403,0.187306435
0.914243966,6.89E-05,0.466591366,0.568529386,0.60885743,0.523315132
0.897189974,0.019972767,0.649618314,0.715879771,0.456247565,0.378465194
0.885263442,0.028701588,0.618550285,0.780032092,0.578471991,0.487145986
0.928251121,0.007086689,0.646239878,0.514254996,0.684448922,0.537899568
0.926259414,0.027867842,0.49652146,0.463755077,0.408232478,0.118997532
0.905423549,0.428890536,0.615414842,0.558313899,0.63035385,0.567124992
0.928191844,0.028716582,0.594282124,0.645541604,0.477296997,0.270503147
0.917320443,8.75E-05,0.613044175,0.528418883,0.597024477,0.465691468
0.898055418,0.004898722,0.556722112,0.495820816,0.638753072,0.563523337
0.921825494,0.00088688,0.635517038,0.514723111,0.472530797,0.126240328
0.8474625,0.121757587,0.661206299,0.519703303,0.521537261,0.393329143
0.912264115,0.000170473,0.600182887,0.471932342,0.5126694,0.242621497
0.886852065,0.028416393,0.474273506,0.479241261,0.525767454,0.375338355
0.927563508,0.000199958,0.282929087,0.34048853,0.361460715,0.300313711
0.932335306,0.000206499,0.557182759,0.496127865,0.45307457,0.233198932
0.932347162,0.028711349,0.353500941,0.409107179,0.400641914,0.202934075
0.889602518,0.028426758,0.555230676,0.521490901,0.43007919,0.13735815
0.898405152,0.00068018,0.607543535,0.641256387,0.410210559,0.236545185
0.909970095,0.000343159,0.627681947,0.569703321,0.549161714,0.140027213
0.918790512,0.027775762,0.578138342,0.449759798,0.519167463,0.143991939
0.909768553,0.021434262,0.484229088,0.414872536,0.401435792,0.126788585
0.861185718,0.028724834,0.642481624,0.839228801,0.49876834,0.328705169
0.880716896,0.00038623,0.627032102,0.662260966,0.467373695,0.297937763
0.923313347,0.00022723,0.554257634,0.45995068,0.459394597,0.334756099
0.902092182,0.078462679,0.575742569,0.518712512,0.428787199,0.50709831
0.861604213,0.028700481,0.597073581,0.775506106,0.476627652,0.395108184
0.896585349,9.50E-05,0.615347215,0.558284621,0.625349585,0.616121785
0.919335861,0.195165763,0.550600585,0.616497009,0.718256071,0.63359183
0.891291913,0.000296868,0.62803775,0.571665837,0.495425316,0.166882541
0.932536848,0.911641558,0.656117105,0.94038425,0.910072068,0.761975403
0.92376978,0.000185668,0.609255036,0.438781526,0.444649977,0.22006291
0.925915607,0.028699776,0.319514417,0.319249762,0.425495628,0.028572146
0.913674907,0.028711651,0.58887745,0.593083081,0.528078705,0.270830105
0.890456107,0.000213745,0.65778326,0.540790974,0.4506086,0.207149846
0.922038892,0.028707927,0.641566993,0.614919609,0.470954862,0.249429507
0.88395342,0.000173089,0.637390667,0.463893536,0.477543839,0.204407412
0.887160306,0.02881641,0.60733649,0.518569348,0.403162349,0.303898757
0.891570514,0.028708129,0.62728441,0.699322397,0.528179333,0.361119731
0.607935412,0.214738312,0.548577004,0.805011702,0.717996161,0.62503797
0.917409358,0.028680153,0.181646832,0.352353156,0.441355937,0.058276703
0,1,0.40513827,0.450933269,0.40945788,0.026099397
0.911594285,0.072870293,0.515057683,0.484827892,0.530703981,0.396109889
0.927658351,0.028657611,0.339498009,0.507102675,0.406113315,0.04360345
0.88209805,0.028949346,0.330391201,0.273998802,0.39326599,0.238817815
0.903455553,0.028814297,0.636721907,0.718378001,0.480093415,0.325598363
0.857476163,0.793075451,0.593099383,0.664105834,0.678087271,0.502733343
0.928808325,0,0.604194882,0.502213123,0.433965563,0.35910923
0.903550396,8.20E-05,0.599369408,0.829874375,0.833450446,0.721587921
0.949104769,0.000159705,0.5405223,0.576686519,0.64590964,0.539454798
0.86829955,0.000494511,0.603529678,0.477725451,0.518099153,0.121582371
0.901849146,0.00598385,0.525197609,0.452152539,0.533593441,0.575764255
0.91835779,0.861789493,0.648407146,0.594341332,0.612566501,0.45716702
0.900539124,0.044291176,0.530189719,0.564116539,0.522806507,0.396846056
0.853984155,0.889729288,0.563984331,0.648148664,0.614842153,0.55946267
0.875399749,0.000931561,0.599443108,0.683993286,0.452100586,0.374433756
0.921618025,0.028707927,0.400090622,0.395311778,0.396243072,0.191448207
0.923989105,0.02704748,0.60724942,0.523278673,0.47068736,0.341304466
0.880954004,0.107274863,0.552912429,0.575869521,0.719494151,0.594781151
0.895316821,0.001195421,0.630724334,0.67812472,0.450014137,0.315722513
0.943710562,9.18E-05,0.130670328,0.447764095,0.527275552,0.494025525
0.933313377,0.028575092,0.588508951,0.572046984,0.461381423,0.242873975
0.905648802,0.000252791,0.626488129,0.56187127,0.535162206,0.532086898
0.936283154,0.093354175,0.373626487,0.528682096,0.639727521,0.493899213
0.888268786,0.000294352,0.68039632,0.408856687,0.51475706,0.292922525
0.925180573,0.70473462,0.65237395,0.453566084,0.585309739,0.549211514
0.933182967,0.028011646,0.573645869,0.528530226,0.406307581,0.111467611
0.879317959,0.000391463,0.688517083,0.587110615,0.518356246,0.123760534
0.93853568,0.028617458,0.248762048,0.404743852,0.437368819,0.167437433
0.870070154,0.02806146,0.609438055,0.738735986,0.493242598,0.400132382
0.900130113,0.000213946,0.580392519,0.564859559,0.509223005,0.402103382
0.794823932,0.426731049,0.599255354,0.536544313,0.522054779,0.388825895
0.830853085,0.919215713,0.593096109,0.527427958,0.63144121,0.561064981
0.892133646,0.884821307,0.672578656,0.637704245,0.574142421,0.214871676
0.913479293,0.004913817,0.625216784,0.628934635,0.808843294,0.685378578
0.834120433,0.978130801,0.661219693,0.658192101,0.626513877,0.634106591
0.881125907,0.028707324,0.653575775,0.824314094,0.431800495,0.302513462
0.920165738,7.35E-06,0.603313261,0.567019439,0.613986519,0.518078982
0.867185143,0.02755769,0.339738962,0.202404824,0.077748218,0.140006201
0.900604329,0.000104659,0.511493739,0.519067752,0.532721612,0.34812486
0.891268202,0.028710946,0.652755165,0.711686451,0.475150693,0.335486686
0.926342402,4.74E-05,0.55359262,0.522154261,0.530217733,0.398326798
0.911333466,0.252859064,0.613861233,0.549299688,0.545938642,0.547975181
0.899270597,0.000218575,0.534533963,0.47804782,0.587212278,0.45487964
0.887960545,0.833370282,0.636155583,0.613849072,0.5426711,0.22118144
0.831631392,0.028935761,0.667792444,0.98048123,0.521449465,0.296651982
0.937237514,0.050628852,0.580627526,0.499324889,0.588143546,0.563099335
0.857228385,0.028707927,0.620790792,0.866925727,0.446390615,0.198053087
0.942572444,0.028708934,0.357812006,0.416460454,0.379419397,0.242952662
0.953105967,0.985484671,0.558743291,0.768761634,0.656369591,0.504584146
0.871275256,0.00249681,0.642273121,0.427817894,0.455281596,0.446615961
0.834579237,0.000993954,0.640349433,0.839084172,0.411976242,0.137509678
0.892779765,0.268628282,0.647366925,0.511040265,0.693528847,0.597237515
0.903082108,8.15E-06,0.521810812,0.500012332,0.471669331,0.311387216
0.931126056,0.027347266,0.539274263,0.49250786,0.469575767,0.313263945
0.94000575,0.000403036,0.611058345,0.512753887,0.435449521,0.243283085
0.870084974,0.000230047,0.523578279,0.448225855,0.526791134,0.1992538
0.906105234,0.028682065,0.65685834,0.707289934,0.427140779,0.338825156
0.894694412,0.028708229,0.431126655,0.398555291,0.36623063,0.121333941
0.916087481,0.028855556,0.561847169,0.546759439,0.387681696,0.069423912
0.875814688,0.002036111,0.573917604,0.543877956,0.625983048,0.547227192
0.906567595,0.000410583,0.598334246,0.514800431,0.589383833,0.561847985
0.889122374,0.490981507,0.626245489,0.572283293,0.470720449,0.241056369
0.87936538,0.000228639,0.614053859,0.579105527,0.381102789,0.203905782
0.908701567,0.000267382,0.675944079,0.493131147,0.400188439,0.1418625
0.901629821,0.027846709,0.621656237,0.548196027,0.411064615,0.203873858
0.928885385,0.028164206,0.581865982,0.504984069,0.439356239,0.188697898
0.854530096,0.028455439,0.625129485,0.805586288,0.592292603,0.404731382
0.919460342,0.00077085,0.613671667,0.483536066,0.454290548,0.13689926
0.901001485,0.028708833,0.648353462,0.621559991,0.436055856,0.300985548
0.926804762,0.028810171,0.624322833,0.5249189,0.406047986,0.281908713
0.850693096,0.001073454,0.633288749,0.819225948,0.511015202,0.401290529
0.919246945,0.028695348,0.62412884,0.583189042,0.516439635,0.132756683
0.890491673,0.000283182,0.609575803,0.609459283,0.522215612,0.155132229
0.870198785,0.000307334,0.638155544,0.601219548,0.508087419,0.153662463
0.910918527,0.000516953,0.619838655,0.511892809,0.493646325,0.165384325
0.93624166,0.037186071,0.563169822,0.630151168,0.562505281,0.396722357
0.922910264,0.00045144,0.630561737,0.596125383,0.527618864,0.235514989
0.858394957,0.027354612,0.601310036,0.497594356,0.531517938,0.475793957
0.915773313,0.000151252,0.584372584,0.415445105,0.605651633,0.486121391
0.899436572,0.028727853,0.645728999,0.696192223,0.52739158,0.348742626
0.89995821,0.000478309,0.617137244,0.612353649,0.563062727,0.183717963
0.907640509,3.19E-05,0.568772428,0.525796778,0.50264832,0.380703707
0.878363599,0.000359864,0.617815835,0.601336437,0.498332035,0.318843441
0.956947116,7.37E-05,0.415950987,0.35163981,0.463054951,0.430475978
0.922690939,0.000534362,0.62528952,0.657700999,0.584763694,0.40884483
0.871045261,0.0009218,0.635255031,0.669546702,0.485269012,0.379008341
0.898938645,0.00023045,0.63236932,0.488272945,0.487169516,0.155012307
0.894990797,0.028707726,0.624203243,0.636320452,0.417411078,0.277880447
0.850029787,0.028567947,0.578343572,0.488757475,0.563718122,0.196255001
0.92170694,0.951956415,0.629467906,0.443378827,0.553598545,0.553431358
0.932939932,0.895052682,0.510144654,0.52692673,0.54515903,0.370749069
0.926022306,0.028702996,0.603801784,0.475713353,0.443533208,0.155968449
0.896745396,0.216277698,0.614813778,0.47228845,0.682896366,0.555103472
0.917913213,0.028703298,0.642660837,0.655922761,0.446161477,0.298078916
0.920171666,0.00104739,0.556367933,0.525157016,0.531177866,0.451719661
0.895133062,0.000227632,0.63094267,0.603244649,0.508990403,0.282090601
0.927231557,0.000204185,0.487798709,0.516311429,0.439434494,0.297296807
0.846515253,0.000345373,0.6128524,0.415272905,0.769676801,0.62670874
0.885097466,0.001021729,0.634442304,0.703541576,0.48350738,0.340749344
0.913657124,0.028735199,0.47958431,0.401643588,0.511285754,0.178340187
0.895109351,0.000736031,0.649490729,0.596802255,0.5358418,0.210254373
0.875832471,0.000226223,0.626421544,0.627783541,0.585369659,0.207295268
0.891315623,0.018122022,0.527543702,0.592057578,0.509053311,0.52824226
0.921558748,0.165220451,0.47806794,0.656080473,0.593418184,0.453471091
0.905192369,0.027553866,0.630755275,0.7250795,0.50708583,0.29075376
0.901078545,0.239745253,0.542377893,0.65805238,0.543088687,0.48557053
0.806835231,0.000990432,0.662095463,0.84307325,0.467213457,0.116437136
0.887023969,0.000218777,0.661901763,0.379082645,0.503794992,0.236713256
0.909412891,0.028704707,0.625098702,0.662783633,0.5081005,0.310610153
0.938500114,0.000263458,0.187313707,0.416881554,0.540967489,0.454099849
0.863629116,0.028708028,0.622675966,0.81708403,0.536401258,0.509215054
0.893443668,8.53E-05,0.650226859,0.355760536,0.486008006,0.392934778
0.916573552,0.028692933,0.601873809,0.569736887,0.529010648,0.08506838
0.915654759,0.987182252,0.58620003,0.76339303,0.817888527,0.729164396
0.923360769,0.851860823,0.445076359,0.268490093,0.633885902,0.45176205
0.890260493,0.000223909,0.555044961,0.496387732,0.495160432,0.183816623
0.918031767,0.028709739,0.389032502,0.409646006,0.48023998,0.247196715
0.907326341,0.028699776,0.637308096,0.729622102,0.567790456,0.378594518
0.908766772,0.014798309,0.649252478,0.568224702,0.625442905,0.452024553
0.927871748,0.000234375,0.596890954,0.623228442,0.751732001,0.520578564
0.901369002,0.744565834,0.613892241,0.547212164,0.513343539,0.245500006
0.903354782,0.026439555,0.596400241,0.539654773,0.480077967,0.423439359
0.90279165,0.028708129,0.643904446,0.841161375,0.436424228,0.207722687
0.915263531,0.028708028,0.578625387,0.708788891,0.466896656,0.364063218
0.846500434,0.02870672,0.638956627,0.851503303,0.488791205,0.296842354
0.931511356,0.000484146,0.561737289,0.684039516,0.65948201,0.598821496
0.896780963,0.002579933,0.588677705,0.485778605,0.50243899,0.444406929
0.906336415,0.860669949,0.503816676,0.521034125,0.529737536,0.415595229
0.92503238,0.028415991,0.604180761,0.478513114,0.453076225,0.030384364
0.903378493,0.000214751,0.630638509,0.532203965,0.442351283,0.327350547
0.921973687,0.027967469,0.636365694,0.459547059,0.435003181,0.151337271
0.881647545,0.018721997,0.537616844,0.409174967,0.313088161,0.209753199
0.924789344,0.838678179,0.586706348,0.811488026,0.743345925,0.534542082
0.875364183,0.000766422,0.626019384,0.501588376,0.411411691,0.112823738
0.904599599,0.000329272,0.668400519,0.419472268,0.406634108,0.153928574
0.935423638,0.003349173,0.626022223,0.501561255,0.570212973,0.475915471
0.924925681,0.789323847,0.569498627,0.634914235,0.578271904,0.50013202
0.90938918,0.000233871,0.644347611,0.472268685,0.519438982,0.445851012
0.921665447,0.000108181,0.641860662,0.460868185,0.503145118,0.435328291
0.937640598,0.028681662,0.612366183,0.471397478,0.437961535,0.148791228
0.930183551,0.015617363,0.544718549,0.486424158,0.501553302,0.174557185
0.863478552,0.00061024,0.622462463,0.530288744,0.429824539,0.191164815
0.887735293,0.014648165,0.628780492,0.563448817,0.511266901,0.155775078
0.866475597,0.028706116,0.621453806,0.825428042,0.51688361,0.403194079
0.930788177,0.453929378,0.493839955,0.795118673,0.74252006,0.775364486
0.870840755,0.00089634,0.607800456,0.557605446,0.573798013,0.517970892
0.92206853,0.070010097,0.497422627,0.622535888,0.54961916,0.437743833
0.889697361,0.000114521,0.559164714,0.511676949,0.445333483,0.242921713
0.892092152,0.028051598,0.62795013,0.62750892,0.474452016,0.110837208
0.904297286,0.00023528,0.650876932,0.473691075,0.548113445,0.240789454
0.9336394,0.002245629,0.663369388,0.500373857,0.413007894,0.099998192
0.900242739,0.000340442,0.58515362,0.280093675,0.631950964,0.57900765
0.899264669,0.000951185,0.666549298,0.609128294,0.427731065,0.293375122
0.910408745,0.000965072,0.643016636,0.452532277,0.70437744,0.574989843
0.925334693,0.082473515,0.57931868,0.550158457,0.648754525,0.594764748
0.817138166,0.028709034,0.681429853,0.948603979,0.695066125,0.092194035
0.856199337,0.028684882,0.607276921,0.613296383,0.449291431,0.255842096
0.88343771,0.028180911,0.337896229,0.65460819,0.370714961,0.450906191
0.901208954,0.941613035,0.54863238,0.466184887,0.584072057,0.511426352
0.889679578,0.985609758,0.589554119,0.812624747,0.886833101,0.438760923
0.920142028,0.000229645,0.647834803,0.496332432,0.476340967,0.397521704
0.914457364,0.000629461,0.658087027,0.504806279,0.487190044,0.173517225
0.932198969,0.000239708,0.650049881,0.545729378,0.480888851,0.301188989
0.874694353,0.028708229,0.747452495,0.917862174,0.606140128,0.357266801
0.910468022,0.028676932,0.600514205,0.666275757,0.449773255,0.298541293
0.924214357,0.000218676,0.544973513,0.491945118,0.473983245,0.390817659
0.914060208,0.810978093,0.533840148,0.583329995,0.596914456,0.491037451
0.914979001,0.028692531,0.611953629,0.48403015,0.469096798,0.066610784
0.85100845,0.01549298,0.545249096,0.571550634,0.603260408,0.435054678
0.947646555,0.991421525,0.698247179,0.761953436,0.672873738,0.420020213
0.928701626,5.94E-05,0.546318456,0.58761644,0.520125748,0.403697188
0.835931345,0.028743753,0.529624706,0.518634294,0.489902138,0.193940086
0.901641676,0.028708129,0.603409618,0.819822634,0.433092331,0.301309937
0.904676659,0.000213443,0.620617656,0.419811248,0.434158989,0.195973929
0.884807009,0.028679549,0.623599778,0.593071396,0.592631224,0.173437763
0.881878725,0.001790465,0.590299809,0.326686247,0.40790167,0.564169107
0.921766217,0.00013344,0.520341172,0.703160653,0.624130614,0.518153688
0.875121147,0.028708833,0.561811926,0.670257571,0.392876518,0.145359
0.895897735,0.028707927,0.740017829,0.72583609,0.496416495,0.380034396
0.924321056,0.028581029,0.636418509,0.666502264,0.550910732,0.243076646
0.872901817,0.085095613,0.579759796,0.869862191,0.95301884,0.78809136
0.870979463,0.687986039,0.648971832,0.531308485,0.486275365,0.19346761
0.946378027,0.220951102,0.284119544,0.375623255,0.582153637,0.480558725
0.904925622,0.02870682,0.550620092,0.733725327,0.616763766,0.295900311
0.889602518,0.727731212,0.628264537,0.629440863,0.714916141,0.59949092
0.941244639,0.004373216,0.651949518,0.622124194,0.633235151,0.564944285
0.875642785,0.028657309,0.674076773,0.953343503,0.574653817,0.261455354
0.913799389,0.000253294,0.636642621,0.516850089,0.496001077,0.209099601
0.936970768,0.028189264,0.564444929,0.390070086,0.434718432,0.128397667
